customer_id,age,gender,tenure_months,monthly_spend,num_logins,num_transactions,is_premium_member,last_login_days_ago,churn
-1.7303196219213355,0.8129591733286459,1,-0.7468487358383453,0.7693748433361879,0.01980988245349268,-0.6643576741572679,-0.6671481883377277,1.0457349360639314,0
-1.7268555185741457,1.6805783551094848,1,1.2204252330844994,-1.2108130257180199,-1.822969880662137,1.2529804907987716,-0.6671481883377277,-0.5138564953173186,0
-1.7233914152269558,0.14555980272800056,1,0.6242816061381828,-0.9694671849606679,0.4805048232324001,0.6138677691467584,1.4989173582133362,-1.0337203057777353,0
-1.719927311879766,-0.7887993161129029,0,0.9223534196113411,1.1015275900001809,0.9411997640113076,-0.6643576741572679,-0.6671481883377277,1.3923108097042092,1
-1.7164632085325762,1.079918921568904,1,0.14736670458112955,-0.5921598687972884,-1.5926224102726834,-1.303470395809281,-0.6671481883377277,-0.8026697233508834,0
-1.7129991051853863,-1.2559788755333545,1,-0.03147638350276544,-1.6148575357896975,1.1715472344007611,-0.9839140349832745,-0.6671481883377277,-1.2647708882045872,0
-1.7095350018381965,-0.38835969375251567,1,1.280039595779131,-1.1680761811997027,2.32328458634803,1.8920932124507848,-0.6671481883377277,-0.3983312041038926,0
-1.7060708984910065,0.8129591733286459,0,1.6973401346415526,-0.9297880514478211,0.7108522936218538,-0.3448013133312613,-0.6671481883377277,0.7569217080303666,0
-1.7026067951438166,-0.5218395678726447,0,-1.5814498135631885,1.5745483715906066,1.6322421751796687,-0.3448013133312613,1.4989173582133362,-0.9759576601710223,0
-1.6991426917966268,-0.25487981963238665,1,1.5781114092522894,0.2629325693603893,0.9411997640113076,-0.6643576741572679,-0.6671481883377277,0.8724469992437925,0
-1.695678588449437,-1.055759064353161,1,0.6242816061381828,1.4906390928358406,-0.6712325287148685,-0.3448013133312613,-0.6671481883377277,-1.3225335338113,0
-1.6922144851022471,-1.055759064353161,1,0.26659542997039287,0.2701857443035977,0.2501573528429464,-0.3448013133312613,-0.6671481883377277,1.3923108097042092,0
-1.6887503817550573,-0.1881398825723221,1,0.6242816061381828,-0.05684711416518882,-0.44088505832541475,0.29431140832075187,-0.6671481883377277,0.35258318878337586,0
-1.6852862784078675,0.6127393621484523,0,-0.15070510889202876,-0.6221681023858572,-1.131927469493776,3.4898750165808177,-0.6671481883377277,-0.6871444321374575,0
-1.6818221750606774,0.8796991103887104,0,-0.985306186616872,0.37670786258719047,-0.44088505832541475,-0.3448013133312613,-0.6671481883377277,-0.16728062167704078,0
-1.6783580717134876,-0.1881398825723221,0,0.9223534196113411,-1.2178528719864283,0.7108522936218538,0.933424129972765,-0.6671481883377277,0.8724469992437925,0
-1.6748939683662978,-1.5896785608336772,0,0.20698106727576118,1.3730238834626352,0.4805048232324001,-0.3448013133312613,-0.6671481883377277,0.5836337712102277,0
-1.671429865019108,-0.32161975669245113,1,-1.4026067254792935,1.1377223551579567,0.2501573528429464,-0.9839140349832745,1.4989173582133362,-0.051755330463614864,0
-1.6679657616719181,-1.6564184978937417,1,-0.32954819697592375,-0.609155053223042,0.2501573528429464,-0.6643576741572679,-0.6671481883377277,-1.380296179418013,0
-1.6645016583247283,-0.1881398825723221,1,-0.627620010449082,1.5591175974467217,0.4805048232324001,-0.9839140349832745,-0.6671481883377277,1.623361392131061,0
-1.6610375549775385,1.1466588586289685,0,-0.806463098532977,1.1236426626211404,1.1715472344007611,-2.2621394782873008,1.4989173582133362,1.5655987465243482,0
-1.6575734516303484,0.2122997397880651,1,0.6242816061381828,0.5812900617206322,-0.6712325287148685,-0.3448013133312613,1.4989173582133362,-0.2828059128904667,0
-1.6541093482831586,0.7462192362685813,0,-0.0910907461973971,-1.2773715722556986,-1.131927469493776,0.29431140832075187,-0.6671481883377277,0.5258711256035148,1
-1.6506452449359688,-1.6564184978937417,0,0.20698106727576118,-0.0606870303115933,0.2501573528429464,-0.02524495250525472,-0.6671481883377277,0.8724469992437925,0
-1.647181141588779,-0.38835969375251567,1,1.7569544973361844,0.03445755864931916,-2.0533173510515907,-0.6643576741572679,1.4989173582133362,1.3345481640974963,0
-1.643717038241589,0.4125195509682587,1,1.7569544973361844,-0.8992820509513849,-0.9015799991043222,-0.02524495250525472,-0.6671481883377277,1.681124037737774,1
-1.6402529348943993,-0.9890191272930965,1,1.1011965076952361,-1.4200884556970674,0.4805048232324001,-0.9839140349832745,-0.6671481883377277,0.8724469992437925,0
-1.6367888315472092,-0.32161975669245113,0,0.6838959688328144,0.9581707205344112,0.2501573528429464,1.8920932124507848,-0.6671481883377277,-1.1492455969911612,0
-1.6333247282000194,1.1466588586289685,1,-0.985306186616872,-1.276447147998231,-0.9015799991043222,-0.6643576741572679,-0.6671481883377277,-0.9759576601710223,0
-1.6298606248528296,-0.12139994551225756,0,0.8031246942220778,0.33546431879247496,1.1715472344007611,0.6138677691467584,-0.6671481883377277,-0.5716191409240315,1
-1.6263965215056397,1.4803585439292912,1,0.9223534196113411,1.5033677037655893,0.01980988245349268,0.29431140832075187,1.4989173582133362,-1.3225335338113,0
-1.62293241815845,0.012079928607871505,0,-0.2699338342812921,1.297363313466812,-1.131927469493776,0.933424129972765,-0.6671481883377277,-1.611346761844865,0
